metagenomic_bases	nonpareil_coverage	preprocessing_id	host_bases	reference_closenees	sequence_id	reads_pre_fastp	reads_post_fastp	bases_pre_fastp	bases_post_fastp	adapter_trimmed_reads	adapter_trimmed_bases	host_reads	singlem_fraction	host_duplicate_fraction	reference_id	sample_id
3791403026	0.845357518630504	PR01456	229388709	Same	EHI00769	27448092	27189974	4117213800	4020791735	2074357	59234096	1461264	0.5857	NA	G0001	AFU72
2284138051	0.694901128070947	PR02506	2302449474	Same	EHI01689	34720930	32118136	5208139500	4586587525	8221827	347410240	15617189	0.2702	0.246781	G0071	ACZ32
1936874821	0.975115778343057	PR00903	1481449409	Same	EHI00368	27842242	25516878	4176336300	3418324230	10693024	538254044	11431884	0.6107	NA	G0008	ADV43
2642992998	0.622531980101573	PR01447	1631283993	Other	EHI00802	31557604	30743450	4733640600	4274276991	9236395	351053952	10623300	0.10289999999999999	NA	G0032	AAI14
6509467635	0.800379608771939	PR01398	37451934	Other	EHI00709	45221984	44253782	6783297600	6546919569	3197979	96253236	205368	0.6431	NA	G0001	AFL08
859071522	0.75426176543685	PR03234	76413527	Other	EHI02529	7352238	6741730	1102835700	935485049	2741273	101234084	557487	0.09300000000000001	0.513506	G0087	AEY85
5107156466	0.894140132908014	PR01155	50357734	Other	EHI00287	35628834	34957900	5344325100	5157514200	2893345	92933327	280408	0.7593000000000001	NA	G0001	ABH56
6607302774	0.978615402650407	PR02114	346411417	Same	EHI01308	47657988	46722970	7148698200	6953714191	2204223	55798523	2289851	0.9228000000000001	0.237207	G0056	AGB99
5045191845	0.861715040882844	PR01340	410017672	Other	EHI00733	38042128	36751330	5706319200	5455209517	2386709	59136026	2214308	0.6956	NA	G0001	AEX74
791036721	0.991321457424916	PR01744	2723218362	Same	EHI00865	35557704	24705298	5333655600	3514255083	15597828	868049740	18904016	0.5418	NA	G0052	ACD58
3339018203	0.665385534682774	PR02919	2449097819	Other	EHI02233	40605568	39491712	6090835200	5788116022	4988869	141608529	16265846	0.6605	0.076286	G0017	AGD69
1425341702	0.834838897857596	PR02207	4758855639	Other	EHI01338	42774846	41692912	6416226900	6184197341	2646246	88856138	29701298	0.0022	0.272476	G0064	AAX77
2435813587	0.904342449114882	PR02242	4802463612	Same	EHI01653	63532636	55338840	9529895400	7238277199	30387475	1538661777	35470412	0.4921	0.224438	G0054	AIF59
4409178349	0.853971388001463	PR02797	1246779446	Other	EHI02171	39524838	38456016	5928725700	5655957795	4112547	111887212	7466329	0.6631999999999999	0.120025	G0001	AHC47
0	0	PR01569	7267635156	Same	EHI01023	51331626	50477818	7699743900	7267635156	8871607	322129698	49502650	0	NA	G0002	ABO02
4276492806	0.87048020080751	PR02778	128931007	Other	EHI02191	31680558	30040542	4752083700	4405423813	3566603	105802650	840669	0.6001	0.087203	G0001	ABQ48
3568127607	0.661784934771497	PR02194	390613528	Other	EHI01251	27779154	27002650	4166873100	3958741135	3157950	104904528	2539715	0.5855	0.245616	G0066	ACS24
0	0.53129818556734	PR03257	6503949185	Other	EHI02500	46060850	44802240	6909127500	6503949185	7924089	223349892	39449196	0	0.095686	G0025	AAD67
0	0	PR01667	5490118947	Same	EHI00935	39409950	38423872	5911492500	5490118947	7835241	287415672	37335028	0	NA	G0032	ACC16
6228345794	0.92291896512776594	PR03225	15048844	Other	EHI02507	44445474	43190726	6666821100	6243394638	8199025	239594689	100925	0.7927	0.094324	G0084	AEZ09
0	0.453342339267363	PR03174	3456358069	Same	EHI02428	24721028	23707064	3708154200	3456358069	3359022	114013853	21500908	0	0.115345	G0019	AAH93
0	0	PR00680	3340532048	Same	EHI00003	23853572	23112074	3578035800	3340532048	3738709	131565555	21258102	0	NA	G0001	ABI47
5059649970	0.913851789215866	PR02587	147091048	Same	EHI01750	37045624	35025896	5556843600	5206741018	2013647	48833089	977045	0.7151000000000001	0.22373	G0008	ABQ70
0	0	PR01215	3419465794	Same	EHI00429	25867686	24540360	3880152900	3419465794	6913333	312594450	23722964	0	NA	G0032	OPAU55
0	0.936936364559095	PR01939	3525324336	Same	EHI01183	24716202	23941130	3707430300	3525324336	2201008	86522562	20288972	0	NA	G0054	AIJ11
2202403704	0.643106179792499	PR01991	603037979	Other	EHI01195	19385876	18985248	2907881400	2805441683	1617305	46407357	3919901	0.5022	NA	G0054	AIF64
1602787025	0.907811536075542	PR02985	4963944856	Same	EHI02242	46271276	44832788	6940691400	6566731881	5716811	162943463	33598270	0.6835	0.097514	G0008	AEM28
3026225170	0.612086988514437	PR01217	883563696	Same	EHI00431	29143224	27538718	4371483600	3909788866	6731157	302957172	5979170	0.024399999999999998	NA	G0032	OPAU26
0	0	PR01273	8955057457	Same	EHI00610	72458092	63542600	10868713800	8955057457	16465051	641629704	61751140	0	NA	G0032	OPAU11
0	0	PR01251	8667609430	Same	EHI00582	62144180	60363298	9321627000	8667609430	10941265	420019560	58654540	0	NA	G0032	OPAU43
4621358927	0.852904381198642	PR02384	79638123	Same	EHI01469	32715026	31713516	4907253900	4700997050	2068003	61069397	529931	0.7176	0.19085	G0002	AAU79
0	0.9811798255071	PR01035	3634783059	Other	EHI00163	37893606	25665394	5684040900	3634783059	16646000	946323817	23775752	0	NA	G0004	AAC15
736281220	0.489689876294213	PR03179	3394792890	Other	EHI02417	29225368	28248874	4383805200	4131074110	4033205	119419149	21663868	0.053	0.116658	G0019	AGJ34
5621881586	0.980511304581336	PR02705	410555769	Same	EHI02055	43420128	41732578	6513019200	6032437355	7889762	246244636	2704964	0.018600000000000002	0.064864	G0025	AFT21
4109320243	0.90183211755118	PR01322	38458002	Other	EHI00686	28711704	28054640	4306755600	4147778245	2104287	62776294	220152	0.6631999999999999	NA	G0001	AEX38
2968248378	0.713672919443452	PR03019	449199820	Same	EHI01842	25793860	24010604	3869079000	3417448198	5681264	264484755	2998497	0.5646	0.085809	G0001	AFU98
4899301321	0.845608253773201	PR01158	31644095	Same	EHI00219	35645826	33344220	5346873900	4930945416	2381084	74467431	216164	0.7397	NA	G0023	ABC84
2608664028	0.792918114766878	PR02219	6255568	Other	EHI01270	18465516	17874522	2769827400	2614919596	2242625	77087650	41823	0.7312000000000001	0.199525	G0065	AEC37
2750686063	0.892292394015909	PR01384	1102880627	Same	EHI00737	27108252	25953356	4066237800	3853566690	1494081	40344433	6577596	0.614	NA	G0001	AFM33
0	0	PR01248	4683870605	Same	EHI00579	36714584	33533078	5507187600	4683870605	9400549	418005930	32398000	0	NA	G0032	ADA01
5382823318	0.966013052482655	PR02106	42086962	Same	EHI01300	37424480	36443872	5613672000	5424910280	1676671	41572738	278045	0.9323	0.234795	G0056	AGB79
3222187443	0.742378842934791	PR02272	3948668	Other	EHI01442	22110568	21707600	3316585200	3226136111	1250410	31364084	21906	0.6208	0.085943	G0047	AAO97
1624258513	0.742604455164877	PR03235	79701936	Other	EHI02530	13675622	12045660	2051343300	1703960449	3560295	123981089	610006	0.0113	0.433303	G0087	AEY75
0	0.905274427539627	PR01969	2061206631	Other	EHI01121	18491344	16011882	2773701600	2061206631	9429735	489332027	12399834	0	NA	G0054	AIH92
5556668347	0.738429584075391	PR00962	252914017	Same	EHI00505	40384024	39783642	6057603600	5809582364	4730370	172521258	1614816	0.5664	NA	G0015	AFV34
0	0.983679531658695	PR00818	2974043970	Same	EHI00150	20923906	20426060	3138585900	2974043970	2637306	97229614	16541628	0	NA	G0002	ABB24
3865049951	0.846666836290918	PR03014	1279003121	Same	EHI01835	36173818	34940000	5426072700	5144053072	3658453	100643574	8459113	0.5738	0.098063	G0001	AFV06
10005168408	0.864958936537928	PR03271	5055333929	Other	EHI02666	105585088	102486218	15837763200	15060502337	12817573	360851732	32766072	0.35200000000000004	0.290588	G0070	AHO21
3979812973	0.82285554250285	PR03049	311818	Other	EHI02336	28301452	27293230	4245217800	3980124791	4233278	119156217	2029	0.7036	0.025641	G0047	ABC74
0	0.946101883470298	PR00861	3335592807	Same	EHI00409	23247566	22890860	3487134900	3335592807	3074181	103297308	19952588	0	NA	G0002	AA83
2877546651	0.925589602323784	PR02444	3750090157	Same	EHI01493	45729636	44550318	6859445400	6627636808	2268430	56007805	24968268	0.7482	0.243515	G0008	AEM26
78077637296	0.993955950104205	PR01195	29743751512	Same	EHI00188	834282550	778021224	125142382500	107821388808	241504119	11607401295	213414060	0.15990000000000001	NA	G0032	OPAU12
0	0.739633377475392	PR02529	11213477089	Same	EHI01705	76813140	75320442	11521971000	11213477089	3221871	81941605	71579060	0	0.228048	G0001	ABI43
0	0.733970178081458	PR02161	5762688316	Same	EHI01337	39668226	38844290	5950233900	5762688316	2353845	75326307	36105492	0	0.291476	G0061	AAX78
1886189859	0.75915071375989	PR01106	729816096	Other	EHI00041	18843962	18080738	2826594300	2616005955	2941870	116415928	5014042	0.8915000000000001	NA	G0003	NSAP36
0	0.909250472361577	PR01949	4193717507	Same	EHI01219	29607864	28555532	4441179600	4193717507	3191570	120936274	23541124	0	NA	G0054	AIF86
3402414166	0.859703249545479	PR03138	22446786	Other	EHI02410	25117234	23636294	3767585100	3424860952	4230992	125696459	154138	0.8212999999999999	0.079665	G0025	AAD65
0	0.903788755844253	PR01980	3248576976	Other	EHI01145	25584606	23924862	3837690900	3248576976	9575434	431644434	19136036	0	NA	G0054	AIH77
2200764961	0.735137018987921	PR02318	167624124	Other	EHI01604	16434484	15994140	2465172600	2368389085	1182628	32031187	1085117	0.6564	0.178568	G0043	AEU76
6052535434	0.880902359734205	PR00780	477433785	Same	EHI00473	46760718	45497636	7014107700	6529969219	8298653	320732187	3209886	0.6118	NA	G0001	ADL98
992215010	0.963188014459304	PR02853	545226199	Other	EHI02124	15551816	12902858	2332772400	1537441209	10711238	540198174	4087645	0.0292	0.921024	G0031	AGI59
0	0.624242540086811	PR00876	7865972678	Same	EHI00516	54180644	53434044	8127096600	7865972678	4367248	164877272	47858304	0	NA	G0002	ABO36
0	0	PR01675	6590790000	Same	EHI01025	48072606	46102446	7210890900	6590790000	9038468	346671993	45021096	0	NA	G0032	AAQ51
15170513119	0.889982214690912	PR02640	154935744	Same	EHI01776	105106570	103103442	15765985500	15325448863	5535511	142497386	952346	0.4928	0.244738	G0071	ADU65
0	0.422867675174192	PR03178	5732236733	Same	EHI02453	40549098	39030292	6082364700	5732236733	4460580	130988561	34613344	0	0.136974	G0019	AGJ22
0	0.934020390512672	PR01950	3774078569	Same	EHI01221	26990856	25656472	4048628400	3774078569	2592738	97699060	21823888	0	NA	G0054	AIG20
0	0	PR01614	3665695662	Same	EHI01006	26179256	25478606	3926888400	3665695662	4420758	165039425	25096584	0	NA	G0008	ADE14
1042447026	0.745113957444408	PR02487	1066870044	Same	EHI01670	15181438	14590522	2277215700	2109317070	2834713	84128119	7311156	0.5007	0.123059	G0071	ACB35
2394357538	0.786917991279824	PR01535	150144610	Same	EHI00871	18537392	17933956	2780608800	2544502148	4053812	162886385	1119714	0.6197	NA	G0002	ABZ30
2323740860	0.611560472105708	PR02196	68863674	Other	EHI01255	17115634	16512802	2567345100	2392604534	2759715	104607670	456160	0.6317	0.213763	G0066	ACS33
0	0	PR00926	5364318443	Same	EHI00463	37486672	36925876	5623000800	5364318443	5029000	178592975	35780096	0	NA	G0008	AA58
4971985433	0.924060981486122	PR00726	113171041	Same	EHI00124	35968788	35166396	5395318200	5085156474	5707931	202078542	766134	0.5893	NA	G0001	ABI44
3452791338	0.997851601912668	PR01413	4039793547	Other	EHI00853	59254482	50903170	8888172300	7492584885	11295048	600513085	26095028	0.8311	NA	G0021	ACE43
0	0.634582567008336	PR00749	8530921303	Same	EHI00340	59342598	58074748	8901389700	8530921303	5535362	191969918	53581892	0	NA	G0001	ADM55
4848777793	0.834429796388817	PR02634	429742281	Same	EHI01753	37081536	35671092	5562230400	5278520074	2627070	80797509	2860328	0.5702	0.215878	G0071	ADU56
1284690441	0.443199570761558	PR02309	1774380790	Other	EHI01591	21205008	20666110	3180751200	3059071231	1585863	41069146	11767752	0.6473	0.184337	G0069	AEU93
5403515999	0.907848434553143	PR00777	854761759	Same	EHI00467	44582542	43822434	6687381300	6258277758	8805964	337950393	5793034	0.5613	NA	G0001	ADL30
0	0.760191930343875	PR02578	4979619290	Same	EHI01729	34200194	33476018	5130029100	4979619290	1697450	41768162	30869848	0	0.257779	G0008	ABW41
4319720315	0.839811696357081	PR02829	298014561	Other	EHI02196	32781676	31479898	4917251400	4617734876	3732957	114905619	1906191	0.6591	0.107312	G0001	AHE12
3028379223	0.464495461834863	PR03341	1254245	Other	EHI02594	21184164	20670374	3177624600	3029633468	2699832	72691266	8093	0.5342	0.043514	G0047	AGO13
0	0	PR01638	2949686442	Same	EHI00965	21397476	20750978	3209621400	2949686442	4709594	185243330	20136832	0	NA	G0021	ACD62
0	0	PR01038	3966280288	Other	EHI00173	29671008	27262964	4450651200	3966280288	4976459	176192795	25876042	0	NA	G0004	AAC14
6602694866	0.890638362837572	PR01645	184046452	Other	EHI01059	47367996	46498696	7105199400	6786741318	5769756	206522209	1090786	0.7073999999999999	NA	G0023	AFQ85
4213894946	0.660207311825748	PR03185	75722213	Other	EHI02411	31407112	29747922	4711066800	4289617159	5792412	182481779	531060	0.6121	0.08837	G0019	AFN16
3834379790	0.821030556133917	PR00884	1115888092	Same	EHI00554	34809340	34420332	5221401000	4950267882	6325262	222763032	7733096	0.6626000000000001	NA	G0002	AB06
3132238776	0.836056793038469	PR00731	82344877	Same	EHI00130	23375272	22303770	3506290800	3214583653	3803142	140394083	539022	0.5577000000000001	NA	G0001	ABJ53
1088228858	0.752262164130534	PR03260	2645205349	Other	EHI02534	27640714	26565920	4146107100	3733434207	8809304	287710962	18030440	0.0617	0.389047	G0062	AIV75
2435467513	0.770830954253536	PR02812	552156941	Other	EHI02217	21312678	20362250	3196901700	2987624454	2504932	68599830	3373446	0.624	0.11384	G0001	AHB56
2469728439	0.791993141021565	PR00684	937599880	Same	EHI00070	24281468	23656378	3642220200	3407328319	4200389	147983781	6290518	0.5318999999999999	NA	G0001	ABL39
5158080289	0.562537248668749	PR03209	180797845	Other	EHI02557	37855274	36922160	5678291100	5338878134	7432386	212598250	1213460	0.6785	0.226732	G0070	AHO94
0	0.683058145145779	PR02011	5845755029	Other	EHI01162	43987376	41944476	6598106400	5845755029	12491696	517628296	37314590	0	NA	G0025	AAE17
1081991207	0.617512421673513	PR01205	153505886	Same	EHI00348	8706112	8439766	1305916800	1235497093	953944	35060436	1010798	0.050499999999999996	NA	G0032	ACB37
0	0.609559320957735	PR01533	4137306059	Same	EHI00862	29042024	28517752	4356303600	4137306059	4234342	149180529	26375524	0	NA	G0002	AAM32
6889812641	0.941460416546053	PR01469	2026340792	Other	EHI00808	62283810	60463884	9342571500	8916153433	5411199	162421229	12185092	0.6503	NA	G0019	AAH79
3089107080	0.606532483791083	PR01934	478267809	Same	EHI01146	29215144	26549002	4382271600	3567374889	11784419	559102221	3445444	0.0015	NA	G0054	AIG09
5942786682	0.811946495624488	PR02201	521382550	Other	EHI01267	44594140	43534940	6689121000	6464169232	2593673	70082866	3430253	0.6644	0.244586	G0066	ACS52
976916173	0.892772840680078	PR01912	3382271747	Same	EHI01106	32679262	31277018	4901889300	4359187920	9428050	398875613	23396680	0.4501	NA	G0054	AIJ15
4233684362	0.80970895808098	PR02085	1814162623	Other	EHI01360	42054660	41050806	6308199000	6047846985	3899730	119857465	11445426	0.436	0.304141	G0055	ADD79
3509154809	0.81948460631612	PR00730	212726094	Same	EHI00129	26697678	25735814	4004651700	3721880903	4025239	149146329	1394122	0.6574	NA	G0001	ABL33
0	0	PR01095	2578419996	Other	EHI00030	18273850	17703618	2741077500	2578419996	2361326	96620262	16364570	0	NA	G0003	AAS12
0	0.428760921310152	PR03035	2779057609	Same	EHI02406	22044708	20479676	3306706200	2779057609	8064552	334515319	17402404	0	0.048779	G0019	AAH95
3400657762	0.643096651503212	PR01942	59160815	Same	EHI01189	23799080	23308028	3569862000	3459818577	1409962	37112666	370630	0.0048	NA	G0054	AIG31
3245114745	0.876655301676875	PR02408	67622433	Same	EHI01527	23452346	22779960	3517851900	3312737178	3526572	114386900	464206	0.6692	0.216244	G0002	ABB06
7287185160	0.955920048928991	PR02515	98581515	Other	EHI01698	51620710	50073650	7743106500	7385766675	6177933	142142984	647603	1.3666	0.207928	G0070	AHI23
0	0.753811194573304	PR02037	2893557052	Other	EHI01214	19912300	19454342	2986845000	2893557052	1003286	26669312	16658643	0	NA	G0025	AAE25
2327784651	0.708368291659835	PR01339	1496559673	Other	EHI00732	26573214	25719026	3985982100	3824344324	1340387	34777712	7961398	0.6271	NA	G0001	AEX72
0	0	PR00752	191017494	Same	EHI00354	1372838	1304450	205925700	191017494	164830	6469510	1199006	0	NA	G0001	ADK21
3769676465	0.976884060354189	PR02118	35874973	Same	EHI01312	26531134	25623632	3979670100	3805551438	1459775	41384807	265435	0.8916	0.18778	G0056	AGD14
0	0	PR01036	3710609079	Other	EHI00164	26765492	25702336	4014823800	3710609079	4666051	157676139	24832034	0	NA	G0004	AAC79
0	0	PR01266	9083096556	Same	EHI00601	67813844	64467796	10172076600	9083096556	15754966	663750819	62526296	0	NA	G0032	OPAU71
2323418313	0.733386692285793	PR03060	3494591729	Other	EHI02393	41656118	40219042	6248417700	5818010042	8101708	244262750	23093288	0.2546	0.162848	G0062	AGZ77
7102101324	0.924447763410154	PR00725	56247498	Same	EHI00122	50367214	49194748	7555082100	7158348822	6589584	240894974	366430	0.7259	NA	G0001	ABI42
0	0.527979539463117	PR00973	6841986097	Same	EHI00316	47631248	46563210	7144687200	6841986097	4513616	145204476	44575816	0	NA	G0016	ADF01
0	0.933882389494396	PR01909	5447353204	Same	EHI01096	42357372	39801514	6353605800	5447353204	14546020	633965260	32610842	0	NA	G0054	AIF88
3545906986	0.83073773200546	PR03342	390443	Other	EHI02595	24814978	24081746	3722246700	3546297429	2453430	68042643	2569	0.629	0.032741	G0047	AGP25
0	0	PR01224	6354413032	Same	EHI00447	47437314	45208784	7115597100	6354413032	11385714	494537629	43622696	0	NA	G0032	OPAU33
0	0.585246710719122	PR01284	9440282312	Same	EHI00626	69984976	67178436	10497746400	9440282312	16910150	734749141	61067516	0	NA	G0032	OPAU17
3881468660	0.778256021113238	PR01360	94014445	Other	EHI00725	27327362	26785952	4099104300	3975483105	1622326	45659285	508910	0.7129000000000001	NA	G0001	ABQ40
4277931444	0.828970203883757	PR03309	243466	Other	EHI02617	29826354	29023382	4473953100	4278174910	2880674	77836106	1384	0.6153	0.04918	G0047	AJP68
4398792762	0.794683692386056	PR02727	136874263	Same	EHI02026	32194088	31139304	4829113200	4535667025	4662422	146557700	966889	0.6178	0.070747	G0002	ABA94
3116397479	0.740028332065932	PR02894	438116804	Same	EHI02070	25510226	24579164	3826533900	3554514283	4394363	144650771	3041516	0.6654000000000001	0.103475	G0002	AAZ65
0	0	PR01004	3203724934	Other	EHI00051	23064256	22074266	3459638400	3203724934	3576042	139357792	21495742	0	NA	G0004	AAC83
0	0	PR01573	7526231680	Same	EHI01032	53058328	52088818	7958749200	7526231680	8694243	295545145	50788736	0	NA	G0002	AB07
5583046169	0.966352371673515	PR00719	39596686	Same	EHI00116	40237784	38696942	6035667600	5622642855	5419097	194107360	265906	0.5749	NA	G0001	ABK44
0	0	PR01275	7877529421	Same	EHI00613	58456008	55755270	8768401200	7877529421	12993112	550215982	53957240	0	NA	G0032	OPAU51
6743027415	0.894112419476431	PR01685	7067395	Other	EHI01081	46725288	46095928	7008793200	6750094810	5131557	173214315	34120	0.6868000000000001	NA	G0034	ACX55
4516680540	0.932999137594947	PR00970	2282962169	Same	EHI00614	57274462	49816842	8591169300	6799642709	22719705	1136404184	16931538	0.6454000000000001	NA	G0015	AFV24
3535618721	0.831965490904353	PR02737	1927549730	Same	EHI02005	38334078	37312178	5750111700	5463168451	4980431	132933319	13027675	0.7132999999999999	0.071442	G0008	AAV68
4200285920	0.871100673788252	PR03069	351685	Other	EHI02372	29335510	28789348	4400326500	4200637605	4292248	119194515	2121	0.5986	0.031553	G0077	AFI64
4966612685	0.873572892868308	PR00942	1081264466	Same	EHI00600	47686722	44432020	7153008300	6047877151	15852084	765624887	8489656	0.6901999999999999	NA	G0008	AGF90
5001611993	0.839718772269731	PR03008	244902415	Other	EHI01847	36362230	35613996	5454334500	5246514408	3597218	100889000	1556532	0.6418	0.088218	G0001	AFV11
